1,01/2008,51-03/2008,2008-01-09 17:00:00,
1,35/2016,33-35/2016,2016-08-29 14:37:14,
1,35/2017,35-36/2017,2017-08-29 15:27:54,
1,35/2018,33-35/2018,2018-08-27 09:18:27,
1,35/2019,33-35/2019,2019-08-28 09:41:10,
1,35/2020,33-35/2020,2020-08-24 09:58:28,
1,35/2021,35-36/2021,2021-09-01 07:56:10,
1,35/2022,35-36/2022,2022-08-29 14:24:12,
1,35/2023,35-36/2023,2023-08-28 08:34:02,
1,35/2024,34-35/2024,2024-08-26 08:11:08,
1,35/2025,34-35/2025,2025-08-25 08:17:42,
1,36/2008,35-36/2008,2008-08-29 15:41:03,
1,36/2009,35-36/2009,2009-08-28 11:08:47,
1,36/2010,36-37/2010,2010-09-03 17:19:37,2010-09-03 17:20:02
1,36/2011,35-36/2011,2011-09-02 15:45:26,
1,36/2012,35-36/2012,2012-09-03 09:28:48,
1,36/2013,36-37/2013,2013-08-30 19:04:30,2013-08-30 19:05:23
1,36/2014,35-36/2014,2014-09-01 18:35:45,
1,36/2015,34-36/2015,2015-08-31 11:56:06,
1,36/2016,36-37/2016,2016-09-05 16:36:34,2016-09-05 16:44:36
1,36/2017,35-36/2017,2017-09-12 14:19:11,
1,36/2018,36-37/2018,2018-09-04 09:27:01,
1,36/2019,36-37/2019,2019-09-03 17:20:41,
1,36/2020,36-37/2020,2020-09-01 21:52:51,
1,36/2021,35-36/2021,2021-09-06 10:15:42,
1,36/2022,35-36/2022,2022-09-05 08:57:59,
1,36/2023,35-36/2023,2023-09-04 10:17:14,
1,36/2024,36-37/2024,2024-09-02 08:22:42,
1,36/2025,36-37/2025,2025-09-02 16:35:27,
1,37/2008,37-38/2008,2008-09-05 18:32:50,2008-09-05 18:33:11
1,37/2009,37-38/2009,2009-09-04 16:16:57,2009-09-04 16:17:08
1,37/2010,36-37/2010,2010-09-03 17:30:58,
1,37/2011,37-38/2011,2011-09-07 17:58:43,2011-09-07 17:59:28
1,37/2012,37-38/2012,2012-09-10 16:57:01,2012-09-10 17:01:58
1,37/2013,36-37/2013,2013-09-10 11:58:21,
1,37/2014,37-38/2014,2014-09-05 18:29:40,2014-09-05 19:39:42
1,37/2015,37-38/2015,2015-09-04 18:11:15,2015-09-04 18:30:58
1,37/2016,36-37/2016,2016-09-12 13:33:08,
1,37/2017,37-38/2017,2017-09-12 14:19:39,
1,37/2018,36-37/2018,2018-09-10 08:28:41,
1,37/2019,36-37/2019,2019-09-17 17:17:29,
1,37/2020,36-37/2020,2020-09-15 14:14:18,
1,37/2021,37-38/2021,2021-09-15 16:10:11,
1,37/2022,37-38/2022,2022-09-12 08:58:21,
1,37/2023,37-38/2023,2023-09-11 08:51:33,
1,37/2024,36-37/2024,2024-09-09 08:48:50,
1,37/2025,36-37/2025,2025-09-08 08:46:13,
1,38/2008,37-38/2008,2008-09-10 19:31:22,2008-09-10 20:31:34
1,38/2009,37-38/2009,2009-09-09 17:23:06,
1,38/2010,38-39/2010,2010-09-17 17:08:15,2010-09-17 17:58:33
1,38/2011,37-38/2011,2011-09-09 12:14:02,
1,38/2012,37-38/2012,2012-09-17 14:04:48,
1,38/2013,38-39/2013,2013-09-13 16:35:01,2013-09-13 17:59:04
1,38/2014,37-38/2014,2014-09-15 10:12:31,
1,38/2015,37-38/2015,2015-09-14 12:29:47,
1,38/2016,38-39/2016,2016-09-19 18:27:20,2016-09-19 18:31:45
1,38/2017,37-38/2017,2017-09-18 09:09:47,
1,38/2018,38-39/2018,2018-09-18 16:57:46,
1,38/2019,38-39/2019,2019-09-17 17:18:04,
1,38/2020,38-39/2020,2020-09-15 22:11:52,
1,38/2021,37-38/2021,2021-09-20 13:33:44,
1,38/2022,37-38/2022,2022-09-26 09:27:05,
1,38/2023,37-38/2023,2023-09-18 08:39:07,
1,38/2024,38-39/2024,2024-09-16 08:15:58,
1,38/2025,38-39/2025,2025-09-18 14:20:06,
1,39/2008,39-40/2008,2008-09-19 14:51:58,2008-09-19 14:53:58
1,39/2009,39-40/2009,2009-09-18 12:41:29,2009-09-18 13:15:36
1,39/2010,38-39/2010,2010-09-21 16:33:28,
1,39/2011,39-40/2011,2011-09-23 19:02:15,2011-09-23 21:30:35
1,39/2012,39-40/2012,2012-09-21 18:13:38,2012-09-21 18:15:37
1,39/2013,38-39/2013,2013-09-23 13:10:40,
1,39/2014,39-40/2014,2014-09-19 18:14:28,2014-09-19 23:02:28
1,39/2015,39-40/2015,2015-09-18 15:50:33,2015-09-18 16:01:14
1,39/2016,38-39/2016,2016-09-26 09:31:55,
1,39/2017,39-40/2017,2017-09-26 11:43:51,
1,39/2018,38-39/2018,2018-09-24 11:28:04,
1,39/2019,38-39/2019,2019-09-23 11:35:38,
1,39/2020,38-39/2020,2020-09-21 10:35:16,
1,39/2021,39-40/2021,2021-09-29 09:42:07,
1,39/2022,39-40/2022,2022-09-30 08:39:45,
1,39/2023,39-40/2023,2023-09-25 09:19:14,
1,39/2024,38-39/2024,2024-09-23 09:13:59,
1,39/2025,38-39/2025,2025-09-22 09:04:51,
1,40/2008,39-40/2008,2008-10-03 17:25:05,
1,40/2009,39-40/2009,2009-09-25 12:17:44,
1,40/2010,40-41/2010,2010-10-01 18:18:17,2010-10-04 09:22:45
1,40/2011,39-40/2011,2011-10-03 11:00:25,
1,40/2012,39-40/2012,2012-10-02 09:45:49,
1,40/2013,40-41/2013,2013-09-27 10:31:26,2013-09-27 10:55:29
1,40/2014,39-40/2014,2014-09-29 09:49:58,
1,40/2015,39-40/2015,2015-09-28 12:38:08,
1,40/2016,40-41/2016,2016-10-03 21:12:03,2016-10-03 21:14:23
1,40/2017,39-40/2017,2017-10-09 14:18:35,
1,40/2018,40-41/2018,2018-10-02 15:18:21,
1,40/2019,40-41/2019,2019-10-02 17:10:39,
1,40/2020,40-41/2020,2020-09-30 14:38:36,
1,40/2021,39-40/2021,2021-10-05 13:54:31,
1,40/2022,39-40/2022,2022-10-10 09:51:42,
1,40/2023,39-40/2023,2023-10-02 08:28:55,
1,40/2024,40-41/2024,2024-09-30 08:55:23,
1,40/2025,40-41/2025,2025-10-01 15:13:32,
1,41/2008,41-42/2008,2008-10-03 17:25:28,2008-10-03 17:32:35
1,41/2009,41-42/2009,2009-10-02 16:10:51,2009-10-02 16:11:02
1,41/2010,40-41/2010,2010-10-05 12:07:54,
1,41/2011,41-42/2011,2011-10-07 18:42:13,2011-10-07 19:46:44
1,41/2012,41-42/2012,2012-10-05 16:30:24,2012-10-05 16:45:17
1,41/2013,40-41/2013,2013-10-07 14:44:21,
1,41/2014,41-42/2014,2014-10-03 16:57:30,2014-10-03 18:14:23
1,41/2015,41-42/2015,2015-10-02 17:35:45,2015-10-02 18:12:18
1,41/2016,40-41/2016,2016-10-10 10:00:25,
1,41/2017,41-42/2017,2017-10-10 13:34:22,
1,41/2018,40-41/2018,2018-10-08 08:37:03,
1,41/2019,40-41/2019,2019-10-14 12:28:55,
1,41/2020,40-41/2020,2020-10-13 16:52:57,
1,41/2021,41-42/2021,2021-10-13 13:44:58,
1,41/2022,41-42/2022,2022-10-12 15:20:23,
1,41/2023,41-42/2023,2023-10-09 09:08:00,
1,41/2024,40-41/2024,2024-10-09 16:50:11,
1,41/2025,40-41/2025,2025-10-06 08:08:37,
1,42/2008,41-42/2008,2008-10-10 15:37:29,
1,42/2009,41-42/2009,2009-10-12 10:11:39,
1,42/2010,42-43/2010,2010-10-18 17:01:22,2010-10-18 17:05:34
1,42/2011,41-42/2011,2011-10-19 22:15:13,
1,42/2012,41-42/2012,2012-10-15 14:41:03,
1,42/2013,42-43/2013,2013-10-11 17:11:21,2013-10-11 17:12:35
1,42/2014,41-42/2014,2014-10-13 12:23:04,
1,42/2015,41-42/2015,2015-10-12 10:06:54,
1,42/2016,42-43/2016,2016-10-19 14:38:38,
1,42/2017,41-42/2017,2017-10-24 13:41:20,
1,42/2018,42-43/2018,2018-10-16 16:19:08,
1,42/2019,42-43/2019,2019-10-15 16:59:39,
1,42/2020,42-43/2020,2020-10-13 21:41:25,
1,42/2021,41-42/2021,2021-10-20 16:20:23,
1,42/2022,41-42/2022,2022-10-17 08:44:48,
1,42/2023,41-42/2023,2023-10-16 09:05:31,
1,42/2024,42-43/2024,2024-10-14 09:16:02,
1,42/2025,42-43/2025,2025-10-15 09:09:31,
1,43/2008,43/2008,2008-10-17 21:53:29,2008-10-17 22:09:35
1,43/2009,43-44/2009,2009-10-16 16:59:03,2009-10-16 16:59:14
1,43/2010,42-43/2010,2010-10-21 14:32:40,
1,43/2011,43-44/2011,2011-10-21 17:38:05,2011-10-21 18:44:46
1,43/2012,43-44/2012,2012-10-19 18:00:48,2012-10-19 18:01:30
1,43/2013,42-43/2013,2013-10-21 16:17:26,
1,43/2014,43-44/2014,2014-10-17 18:27:51,2014-10-17 20:26:45
1,43/2015,43-44/2015,2015-10-16 16:23:09,2015-10-16 16:48:38
1,43/2016,42-43/2016,2016-10-24 08:39:22,
1,43/2017,43-44/2017,2017-10-24 17:28:41,
1,43/2018,42-43/2018,2018-10-30 17:24:58,
1,43/2019,42-43/2019,2019-10-21 09:55:14,2019-10-28 09:23:58
1,43/2020,42-43/2020,2020-10-19 08:52:03,
1,43/2021,43-44/2021,2021-10-27 16:29:20,
1,43/2022,43-44/2022,2022-10-24 08:41:08,
1,43/2023,43-44/2023,2023-10-23 08:53:14,
1,43/2024,42-43/2024,2024-10-18 18:44:51,
1,43/2025,42-43/2025,2025-10-29 11:26:59,
1,44/2008,44/2008,2008-10-23 13:55:15,
1,44/2009,43-44/2009,2009-10-23 15:25:01,
1,44/2010,44-45/2010,2010-10-29 16:51:30,2010-10-29 16:51:55
1,44/2011,43-44/2011,2011-10-27 09:49:13,
1,44/2012,43-44/2012,2012-10-29 14:27:42,
1,44/2013,44-45/2013,2013-10-25 18:46:45,2013-10-25 19:35:41
1,44/2014,43-44/2014,2014-10-29 14:44:47,
1,44/2015,43-44/2015,2015-10-27 10:09:27,
1,44/2016,44-45/2016,2016-10-31 14:15:13,
1,44/2017,43-44/2017,2017-11-06 15:01:17,
1,44/2018,44-45/2018,2018-10-30 17:25:54,
1,44/2019,44-45/2019,2019-10-29 10:38:27,
1,44/2020,44-45/2020,2020-10-27 21:29:37,
1,44/2021,43-44/2021,2021-11-01 13:57:01,
1,44/2022,43-44/2022,2022-10-31 08:39:32,
1,44/2023,43-44/2023,2023-11-06 09:25:18,
1,44/2024,44-45/2024,2024-10-31 15:10:05,
1,44/2025,44-45/2025,2025-10-29 19:27:04,
1,45/2008,45-46/2008,2008-10-31 17:19:12,2008-10-31 17:20:43
1,45/2009,45-46/2009,2009-10-30 14:14:13,2009-10-30 14:14:31
1,45/2010,44-45/2010,2010-11-01 17:59:00,
1,45/2011,45-46/2011,2011-11-04 17:57:31,2011-11-04 19:10:23
1,45/2012,45-46/2012,2012-11-02 16:50:04,2012-11-02 16:53:00
1,45/2013,44-45/2013,2013-11-04 10:26:02,
1,45/2014,45-46/2014,2014-10-31 17:50:08,2014-10-31 19:07:42
1,45/2015,45-46/2015,2015-10-30 16:50:39,2015-10-30 17:03:59
1,45/2016,44-45/2016,2016-11-14 09:03:58,
1,45/2017,45-46/2017,2017-11-07 11:56:02,
1,45/2018,44-45/2018,2018-11-05 13:41:53,
1,45/2019,44-45/2019,2019-10-29 10:38:59,
1,45/2020,44-45/2020,2020-11-05 14:25:36,
1,45/2021,45-46/2021,2021-11-10 14:59:20,
1,45/2022,45-46/2022,2022-11-07 08:50:02,
1,45/2023,45-46/2023,2023-11-06 09:25:42,
1,45/2024,44-45/2024,2024-11-04 08:24:59,
1,45/2025,44-45/2025,2025-11-03 08:27:22,
1,46/2008,45-46/2008,2008-11-06 15:20:11,
1,46/2009,45-46/2009,2009-11-06 16:40:35,
1,46/2010,46-47/2010,2010-11-12 18:51:08,2010-11-12 18:51:27
1,46/2011,45-46/2011,2011-11-11 10:47:04,
1,46/2012,45-46/2012,2012-11-12 14:00:01,
1,46/2013,46-47/2013,2013-11-08 16:28:00,2013-11-08 16:45:18
1,46/2014,45-46/2014,2014-11-10 16:23:39,
1,46/2015,45-46/2015,2015-11-09 15:14:51,
1,46/2016,46-47/2016,2016-11-14 16:41:46,
1,46/2017,45-46/2017,2017-11-13 09:25:08,
1,46/2018,46-47/2018,2018-11-13 17:18:42,
1,46/2019,46-47/2019,2019-11-12 18:09:40,
1,46/2020,46-47/2020,2020-11-10 16:27:01,
1,46/2021,45-46/2021,2021-11-15 13:48:31,
1,46/2022,45-46/2022,2022-11-14 08:52:16,
1,46/2023,45-46/2023,2023-11-13 08:49:26,
1,46/2024,46-47/2024,2024-11-14 15:16:07,
1,46/2025,46-47/2025,2025-11-12 11:30:11,
1,47/2008,47-48/2008,2008-11-14 17:06:06,2008-11-14 17:07:36
1,47/2009,47-48/2009,2009-11-13 15:12:20,2009-11-13 16:32:34
1,47/2010,46-47/2010,2010-11-12 18:57:15,2010-11-15 19:58:17
1,47/2011,47-48/2011,2011-11-18 17:51:51,2011-11-18 18:33:45
1,47/2012,47-48/2012,2012-11-16 18:02:10,2012-11-16 18:05:34
1,47/2013,46-47/2013,2013-11-18 09:54:51,
1,47/2014,47-48/2014,2014-11-14 17:56:44,2014-11-14 18:16:51
1,47/2015,47-48/2015,2015-11-13 16:53:59,2015-11-13 17:14:38
1,47/2016,46-47/2016,2016-11-21 09:04:39,
1,47/2017,47-49/2017,2017-11-21 15:34:06,
1,47/2018,46-47/2018,2018-11-27 10:11:26,
1,47/2019,46-47/2019,2019-11-26 18:00:23,
1,47/2020,46-47/2020,2020-11-16 09:16:26,
1,47/2021,47-48/2021,2021-11-24 09:19:25,
1,47/2022,47-48/2022,2022-11-21 08:22:49,
1,47/2023,47-48/2023,2023-11-20 08:20:23,
1,47/2024,46-47/2024,2024-11-27 14:50:09,
1,48/2008,47-48/2008,2008-11-20 16:16:02,
1,48/2009,47-48/2009,2009-11-19 17:22:38,
1,48/2010,48-49/2010,2010-11-26 17:50:13,2010-11-30 13:26:53
1,48/2011,47-48/2011,2011-11-29 16:13:45,
1,48/2012,47-48/2012,2012-11-26 08:52:55,
1,48/2013,48-49/2013,2013-11-22 17:56:23,2013-11-25 08:25:45
1,48/2014,47-48/2014,2014-11-24 15:03:26,
1,48/2015,47-48/2015,2015-11-23 12:23:17,
1,48/2016,48-49/2016,2016-11-28 15:42:50,
1,48/2017,47-49/2017,2017-12-11 16:56:04,
1,48/2018,48-49/2018,2018-11-27 16:46:01,
1,48/2019,48-49/2019,2019-11-26 18:00:58,
1,48/2020,48-49/2020,2020-11-24 12:14:07,
1,48/2021,47-48/2021,2021-11-30 11:34:49,
1,48/2022,47-48/2022,2022-11-28 08:47:11,
1,48/2023,47-48/2023,2023-12-04 09:14:53,
1,48/2024,48-49/2024,2024-11-27 14:50:47,
1,49/2008,49-50/2008,2008-11-28 16:06:08,2008-12-03 17:49:15
1,49/2009,49-50/2009,2009-11-27 15:33:16,2009-11-27 15:35:42
1,49/2010,48-49/2010,2010-12-02 18:02:28,
1,49/2011,49-50/2011,2011-12-02 15:01:58,
1,49/2012,49-50/2012,2012-11-30 18:52:20,2012-11-30 18:53:15
1,49/2013,48-49/2013,2013-12-03 13:55:19,
1,49/2014,49-50/2014,2014-11-28 19:00:35,2014-11-28 19:15:54
1,49/2015,49-50/2015,2015-11-27 18:09:49,2015-11-27 18:24:19
1,49/2016,48-49/2016,2016-12-05 16:56:07,
1,49/2017,47-49/2017,2017-12-11 16:57:04,
1,49/2018,48-49/2018,2018-12-11 11:47:26,
1,49/2019,48-49/2019,2019-12-10 13:27:46,
1,49/2020,48-49/2020,2020-12-07 17:09:10,
1,49/2021,49-51/2021,2021-12-08 13:34:08,
1,49/2022,49-50/2022,2022-12-05 08:57:55,
1,49/2023,49-51/2023,2023-12-04 09:15:26,
1,49/2024,48-49/2024,2024-12-02 08:01:03,
1,50/2008,49-50/2008,2008-12-04 16:46:50,
1,50/2009,49-50/2009,2009-12-04 13:15:26,
1,50/2010,50-02/2011,2010-12-10 17:38:33,2010-12-13 10:30:06
1,50/2011,49-50/2011,2011-12-02 18:44:07,2011-12-02 18:45:10
1,50/2012,49-50/2012,2012-12-10 12:01:59,
1,50/2013,50-51/2013,2013-12-06 16:51:36,2013-12-06 17:14:21
1,50/2014,49-50/2014,2014-12-08 15:02:47,
1,50/2015,49-50/2015,2015-12-07 11:57:43,
1,50/2016,50-51/2016,2016-12-12 14:34:50,
1,50/2017,50-52/2017,2017-12-12 18:05:59,
1,50/2018,50-52/2018,2018-12-11 17:04:30,
1,50/2019,50-51/2019,2019-12-10 14:36:24,
1,50/2020,50-01/2021,2020-12-08 13:34:37,
1,50/2021,49-51/2021,2021-12-13 16:30:24,
1,50/2022,49-50/2022,2022-12-12 09:26:32,
1,50/2023,49-51/2023,2023-12-11 09:30:37,
1,50/2024,50-51/2024,2024-12-10 10:25:47,
1,51/2007,51-03/2008,2008-01-09 15:23:44,2008-01-09 09:09:27
1,51/2008,51-02/2009,2008-12-12 16:45:23,2008-12-12 16:56:35
1,51/2009,51-01/2010,2009-12-11 16:01:13,2009-12-11 16:02:33
1,51/2010,50-02/2011,2010-12-20 10:50:50,
1,51/2011,51-52/2011,2011-12-16 15:36:12,2011-12-16 17:20:49
1,51/2012,51-03/2013,2012-12-14 16:56:43,2012-12-21 17:02:37
1,51/2013,50-51/2013,2013-12-16 10:50:19,
1,51/2014,51-02/2015,2014-12-12 18:41:58,2014-12-12 18:57:23
1,51/2015,51-02/2016,2015-12-14 15:58:13,2015-12-14 16:44:02
1,51/2016,50-51/2016,2016-12-19 09:15:54,
1,51/2017,50-52/2017,2017-12-18 09:24:40,
1,51/2018,50-52/2018,2018-12-17 14:44:53,
1,51/2019,50-51/2019,2019-12-16 08:55:06,
1,51/2020,50-01/2021,2021-01-11 12:23:27,
1,51/2021,49-51/2021,2022-01-06 10:43:30,
1,51/2022,51-52/2022,2023-01-05 09:16:13,
1,51/2023,49-51/2023,2023-12-18 09:15:29,
1,51/2024,50-51/2024,2024-12-16 08:31:02,
1,52/2007,51-03/2008,2008-01-09 11:32:11,
1,52/2008,51-02/2009,2008-12-18 15:02:38,
1,52/2009,51-01/2010,2010-01-08 15:13:05,
1,52/2010,50-02/2011,2011-01-14 16:44:33,
1,52/2011,51-52/2011,2012-01-10 14:56:21,
1,52/2012,51-03/2013,2013-01-07 14:24:29,
1,52/2013,52-03/2014,2013-12-18 16:49:13,2013-12-18 17:13:15
1,52/2014,51-02/2015,2015-01-05 16:41:03,
1,52/2015,51-02/2016,2015-12-28 18:08:06,
1,52/2016,52-01/2017,2017-01-16 17:03:01,
1,52/2017,50-52/2017,2018-01-15 10:17:17,
1,52/2018,50-52/2018,2019-01-08 14:45:46,
1,52/2019,52-01/2020,2020-01-06 08:26:04,
1,52/2020,50-01/2021,2021-01-11 12:25:13,
1,52/2022,51-52/2022,2023-01-09 09:12:50,
1,52/2023,52/2023,2024-01-15 08:45:59,
1,52/2024,52/2024,2025-01-13 14:35:10,
1,53/2007,51-03/2008,2008-01-09 11:32:52,
